z,Hz_LCDM,Hz_QFED_mu_0.1
640.8450150150151,677162.3037669429,677162.302561185
641.9461061061062,678994.2745342158,678994.2733314843
643.0471971971972,680828.1829993603,680828.1817996429
644.1482882882883,682664.0283852866,682664.0271885708
645.2493793793794,684501.8099174006,684501.808723674
646.3504704704706,686341.5268235931,686341.5256328436
647.4515615615616,688183.1783342281,688183.1771464435
648.5526526526527,690026.763682132,690026.7624973002
649.6537437437438,691872.2821025811,691872.28092069
650.7548348348348,693719.7328332909,693719.7316543288
651.8559259259259,695569.1151144062,695569.1139383609
652.957017017017,697420.4281884874,697420.4270153473
654.0581081081082,699273.6713005016,699273.6701302547
655.1591991991992,701128.8436978105,701128.8425304454
656.2602902902903,702985.9446301608,702985.9434656657
657.3613813813814,704844.9733496713,704844.9721880349
658.4624724724725,706705.9291108241,706705.9279520345
659.5635635635635,708568.8111704523,708568.8100144983
660.6646546546547,710433.6187877309,710433.6176346011
661.7657457457458,712300.351224165,712300.3500738482
662.8668368368369,714169.0077435797,714169.0065960645
663.9679279279279,716039.5876121095,716039.586467385
665.069019019019,717912.0900981887,717912.0889562437
666.1701101101102,719786.5144725399,719786.5133333631
667.2712012012013,721662.8600081641,721662.8588717447
668.3722922922923,723541.125980331,723541.124846658
669.4733833833834,725421.3116665685,725421.3105356313
670.5744744744745,727303.4163466528,727303.4152184402
671.6755655655656,729187.4393025974,729187.438177099
672.7766566566567,731073.3798186445,731073.3786958494
673.8777477477478,732961.2371812549,732961.2360611525
674.9788388388389,734851.010679097,734851.0095616768
676.07992992993,736742.6996030381,736742.6984882897
677.181021021021,738636.3032461345,738636.3021340473
678.2821121121121,740531.8209036215,740531.8197941851
679.3832032032033,742429.2518729041,742429.2507661083
680.4842942942943,744328.595453547,744328.5943493814
681.5853853853854,746229.8509472656,746229.8498457199
682.6864764764765,748133.0176579164,748133.0165589806
683.7875675675676,750038.0948914875,750038.0937951514
684.8886586586586,751945.0819560889,751945.0808623425
685.9897497497498,753853.9781619444,753853.9770707777
687.0908408408409,755764.7828213811,755764.7817327841
688.191931931932,757677.4952488206,757677.4941627835
689.293023023023,759592.1147607702,759592.113677283
690.3941141141141,761508.6406758138,761508.6395948667
691.4952052052053,763427.0723146023,763427.0712361857
692.5962962962964,765347.4089998454,765347.4079239495
693.6973873873874,767269.6500563017,767269.648982917
694.7984784784785,769193.7948107715,769193.7937398882
695.8995695695696,771119.8425920858,771119.8415236947
697.0006606606607,773047.7927310995,773047.791665191
698.1017517517517,774977.6445606814,774977.6434972461
699.2028428428429,776909.3974157067,776909.3963547349
700.303933933934,778843.0506330464,778843.0495745292
701.4050250250251,780778.6035515616,780778.6024954894
702.5061161161161,782716.0555120921,782716.0544584558
703.6072072072072,784655.40585745,784655.4048062405
704.7082982982984,786596.6539324105,786596.6528836185
705.8093893893894,788539.799083703,788539.7980373196
706.9104804804805,790484.8406600043,790484.8396160203
708.0115715715716,792431.7780119284,792431.776970335
709.1126626626627,794380.61049202,794380.609452808
710.2137537537537,796331.3374547448,796331.3364179054
711.3148448448449,798283.958256483,798283.9572220076
712.415935935936,800238.4722555198,800238.4712233995
713.5170270270271,802194.8788120381,802194.8777822639
714.6181181181181,804153.1772881098,804153.1762606731
715.7192092092092,806113.3670476892,806113.3660225812
716.8203003003003,808075.4474566035,808075.446433816
717.9213913913915,810039.4178825461,810039.4168620702
719.0224824824825,812005.2776950679,812005.2766768952
720.1235735735736,813973.0262655707,813973.0252496925
721.2246646646647,815942.662967298,815942.6619537062
722.3257557557558,817914.1871753283,817914.1861640143
723.4268468468468,819887.5982665671,819887.5972575226
724.527937937938,821862.8956197399,821862.8946129563
725.6290290290291,823840.0786153834,823840.0776108528
726.7301201201202,825819.146635839,825819.1456335532
727.8312112112112,827800.099065245,827800.0980651956
728.9323023023023,829782.9352895296,829782.9342917085
730.0333933933935,831767.654696402,831767.6537008011
731.1344844844846,833754.2566753475,833754.2556819586
732.2355755755756,835742.7406176175,835742.7396264328
733.3366666666667,837733.1059162245,837733.104927236
734.4377577577578,839725.3519659332,839725.3509791328
735.5388488488488,841719.4781632543,841719.4771786344
736.63993993994,843715.4839064374,843715.4829239899
737.7410310310311,845713.3685954626,845713.3676151797
738.8421221221222,847713.1316320352,847713.1306539092
739.9432132132132,849714.7724195768,849714.7714435998
741.0443043043043,851718.2903632205,851718.2893893849
742.1453953953954,853723.6848698017,853723.6838980999
743.2464864864866,855730.9553478527,855730.9543782771
744.3475775775776,857740.1012075949,857740.1002401377
745.4486686686687,859751.1218609327,859751.1208955864
746.5497597597598,861764.0167214462,861764.0157582033
747.6508508508509,863778.7852043842,863778.7842432376
748.7519419419419,865795.4267266581,865795.4257676
749.8530330330331,867813.9407068351,867813.9397498581
750.9541241241242,869834.326565131,869834.3256102278
752.0552152152153,871856.5837234036,871856.5827705668
753.1563063063063,873880.7116051464,873880.7106543689
754.2573973973974,875906.7096354828,875906.7086867571
755.3584884884885,877934.577241158,877934.576294477
756.4595795795797,879964.3138505332,879964.3129058897
757.5606706706707,881995.9188935794,881995.9179509664
758.6617617617618,884029.3918018712,884029.3908612815
759.7628528528529,886064.7320085794,886064.7310700058
760.863943943944,888101.9389484654,888101.9380119009
761.965035035035,890141.0120578744,890141.0111233119
763.0661261261262,892181.95077473,892181.9498421627
764.1672172172173,894224.7545385268,894224.7536079476
765.2683083083083,896269.4227903247,896269.421861727
766.3693993993994,898315.9549727435,898315.9540461203
767.4704904904905,900364.350529955,900364.3496052994
768.5715815815817,902414.6089076784,902414.6079849835
769.6726726726727,904466.7295531728,904466.728632432
770.7737637637638,906520.7119152334,906520.7109964397
771.8748548548549,908576.5554441825,908576.5545273295
772.975945945946,910634.259591866,910634.2586769469
774.077037037037,912693.8238116459,912693.8228986538
775.1781281281282,914755.2475583951,914755.2466473238
776.2792192192193,916818.5302884919,916818.5293793345
777.3803103103104,918883.6714598121,918883.6705525623
778.4814014014014,920950.6705317256,920950.6696263768
779.5824924924925,923019.5269650896,923019.5260616353
780.6835835835836,925090.2402222423,925090.2393206761
781.7846746746748,927162.8097669979,927162.8088673133
782.8857657657658,929237.2350646402,929237.2341668307
783.9868568568569,931313.5155819177,931313.514685977
785.087947947948,933391.6507870373,933391.6498929592
786.1890390390391,935471.6401496587,935471.6392574369
787.2901301301301,937553.4831408889,937553.482250517
788.3912212212213,939637.1792332773,939637.178344749
789.4923123123124,941722.7279008088,941722.727014118
790.5934034034034,943810.128618899,943810.1277340396
791.6944944944945,945899.3808643894,945899.379981355
792.7955855855856,947990.4841155402,947990.483234325
793.8966766766767,950083.4378520265,950083.4369726243
794.9977677677678,952178.241554932,952178.2406773365
796.0988588588589,954274.8947067441,954274.8938309494
797.19994994995,956373.3967913481,956373.3959173482
798.3010410410411,958473.747294022,958473.7464218109
799.4021321321321,960575.9457014313,960575.9448310031
800.5032232232232,962679.9915016238,962679.9906329723
801.6043143143144,964785.8841840242,964785.8833171438
802.7054054054055,966893.6232394285,966893.6223743134
803.8064964964965,969003.2081599995,969003.2072966435
804.9075875875876,971114.6384392617,971114.6375776592
806.0086786786787,973227.9135720952,973227.9127122405
807.1097697697699,975343.0330547312,975343.0321966184
808.2108608608609,977459.9963847469,977459.9955283701
809.311951951952,979578.8030610606,979578.8022064145
810.4130430430431,981699.4525839263,981699.4517310049
811.5141341341342,983821.9444549284,983821.9436037262
812.6152252252252,985946.2781769774,985946.2773274888
813.7163163163164,988072.4532543054,988072.4524065246
814.8174074074075,990200.4691924591,990200.4683463805
815.9184984984986,992330.3254982968,992330.3246539149
817.0195895895896,994462.0216799825,994462.0208372918
818.1206806806807,996595.5572469822,996595.5564059771
819.2217717717718,998730.9317100572,998730.9308707325
820.3228628628628,1000868.1445812609,1000868.1437436108
821.423953953954,1003007.1953739338,1003007.194537953
822.5250450450451,1005148.0836026972,1005148.0827683804
823.6261361361362,1007290.8087834504,1007290.8079507923
824.7272272272272,1009435.370433365,1009435.3696023598
825.8283183183183,1011581.7680708802,1011581.767241523
826.9294094094095,1013730.0012156985,1013730.0003879837
828.0305005005006,1015880.0693887803,1015880.0685627027
829.1315915915916,1018031.9721123398,1018031.9712878942
830.2326826826827,1020185.708909841,1020185.7080870223
831.3337737737738,1022341.279305992,1022341.2784847947
832.434864864865,1024498.6828267402,1024498.6820071592
833.535955955956,1026657.9189992693,1026657.9181812995
834.6370470470471,1028818.9873519936,1028818.9865356298
835.7381381381382,1030981.8874145538,1030981.8865997909
836.8392292292293,1033146.6187178122,1033146.6179046452
837.9403203203203,1035313.1807938485,1035313.1799822721
839.0414114114114,1037481.5731759559,1037481.5723659651
840.1425025025026,1039651.7953986357,1039651.7945902256
841.2435935935937,1041823.8469975934,1041823.846190759
842.3446846846847,1043997.7275097339,1043997.7267044701
843.4457757757758,1046173.4364731587,1046173.4356694605
844.5468668668669,1048350.973427159,1048350.9726250215
845.6479579579579,1050530.3379122135,1050530.3371116316
846.7490490490491,1052711.5294699832,1052711.5286709522
847.8501401401402,1054894.5476433071,1054894.5468458221
848.9512312312313,1057079.3919761986,1057079.391180255
850.0523223223223,1059266.06201384,1059266.0612194329
851.1534134134134,1061454.5573025802,1061454.5565097043
852.2545045045046,1063644.8773899283,1063644.8765985793
853.3555955955957,1065837.0218245515,1065837.0210347243
854.4566866866867,1068030.9901562685,1068030.9893679584
855.5577777777778,1070226.7819360485,1070226.7811492512
856.6588688688689,1072424.3967160045,1072424.395930715
857.75995995996,1074623.8340493902,1074623.8332656035
858.861051051051,1076825.0934905957,1076825.0927083073
859.9621421421422,1079028.1745951439,1079028.1738143493
861.0632332332333,1081233.0769196863,1081233.076140381
862.1643243243244,1083439.8000219984,1083439.7992441773
863.2654154154154,1085648.3434609752,1085648.3426846343
864.3665065065065,1087858.706796631,1087858.7060217652
865.4675975975977,1090070.8895900894,1090070.8888166945
866.5686886886888,1092284.8914035845,1092284.8906316557
867.6697797797798,1094500.7118004537,1094500.7110299866
868.7708708708709,1096718.3503451366,1096718.3495761268
869.871961961962,1098937.8066031681,1098937.8058356114
870.9730530530531,1101159.0801411772,1101159.0793750687
872.0741441441442,1103382.170526881,1103382.1697622165
873.1752352352353,1105607.0773290829,1105607.0765658575
874.2763263263264,1107833.8001176666,1107833.7993558764
875.3774174174174,1110062.338463594,1110062.3377032345
876.4785085085085,1112292.691938901,1112292.6911799682
877.5795995995996,1114524.8601166934,1114524.8593591824
878.6806906906908,1116758.8425711435,1116758.8418150502
879.7817817817818,1118994.6388774852,1118994.6381228052
880.8828728728729,1121232.2486120132,1121232.2478587423
881.983963963964,1123471.6713520754,1123471.6706002094
883.0850550550551,1125712.9066760726,1125712.9059256073
884.1861461461461,1127955.9541634524,1127955.9534143833
885.2872372372373,1130200.8133947079,1130200.8126470307
886.3883283283284,1132447.4839513714,1132447.4832050821
887.4894194194195,1134695.9654160128,1134695.9646711075
888.5905105105105,1136946.2573722354,1136946.2566287096
889.6916016016016,1139198.3594046724,1139198.3586625222
890.7926926926928,1141452.2710989828,1141452.270358204
891.8937837837839,1143707.9920418488,1143707.991302437
892.9948748748749,1145965.5218209706,1145965.5210829221
894.095965965966,1148224.860025066,1148224.8592883763
895.1970570570571,1150486.0062438631,1150486.0055085288
896.2981481481482,1152748.9600680997,1152748.9593341162
897.3992392392393,1155013.721089518,1155013.7203568812
898.5003303303304,1157280.2889008627,1157280.2881695689
899.6014214214215,1159548.663095876,1159548.6623659215
900.7025125125126,1161818.8432692962,1161818.8425406762
901.8036036036036,1164090.8290168513,1164090.8282895626
902.9046946946947,1166364.619935259,1166364.6192092975
904.0057857857859,1168640.2156222211,1168640.2148975825
905.1068768768769,1170917.6156764198,1170917.6149531007
906.207967967968,1173196.8196975172,1173196.8189755136
907.3090590590591,1175477.827286149,1175477.8265654568
908.4101501501502,1177760.6380439217,1177760.637324537
909.5112412412412,1180045.2515734106,1180045.2508553294
910.6123323323324,1182331.6674781556,1182331.6667613748
911.7134234234235,1184619.8853626586,1184619.884647174
912.8145145145146,1186909.904832379,1186909.9041181866
913.9156056056056,1189201.725493731,1189201.7247808268
915.0166966966967,1191495.3469540814,1191495.3462424623
916.1177877877878,1193790.7688217454,1193790.7681114073
917.218878878879,1196087.990705983,1196087.9899969224
918.31996996997,1198387.012216997,1198387.0115092099
919.4210610610611,1200687.8329659286,1200687.8322594115
920.5221521521522,1202990.4525648556,1202990.4518596046
921.6232432432433,1205294.8706267881,1205294.8699227993
922.7243343343343,1207601.086765665,1207601.0860629354
923.8254254254255,1209909.1005963532,1209909.099894879
924.9265165165166,1212218.9117346422,1212218.9110344194
926.0276076076077,1214530.5197972418,1214530.519098267
927.1286986986987,1216843.9244017785,1216843.923704048
928.2297897897898,1219159.1251667938,1219159.1244703042
929.330880880881,1221476.12171174,1221476.1210164877
930.431971971972,1223794.9136569772,1223794.9129629584
931.5330630630631,1226115.500623771,1226115.4999309822
932.6341541541542,1228437.8822342888,1228437.881542727
933.7352452452453,1230762.0581115969,1230762.057421258
934.8363363363363,1233088.0278796575,1233088.0271905381
935.9374274274275,1235415.7911633267,1235415.7904754232
937.0385185185186,1237745.34758835,1237745.3469016592
938.1396096096097,1240076.6967813603,1240076.6960958787
939.2407007007007,1242409.8383698745,1242409.8376855988
940.3417917917918,1244744.7719822917,1244744.7712992183
941.4428828828829,1247081.497247889,1247081.496566014
942.5439739739741,1249420.0137968182,1249420.013116139
943.6450650650651,1251760.321260105,1251760.3205806178
944.7461561561562,1254102.4192696442,1254102.418591346
945.8472472472473,1256446.3074581984,1256446.306781085
946.9483383383384,1258791.985459393,1258791.9847834618
948.0494294294294,1261139.4529077155,1261139.4522329627
949.1505205205206,1263488.709438512,1263488.7087649347
950.2516116116117,1265839.7546879842,1265839.7540155787
951.3527027027028,1268192.5882931857,1268192.5876219491
952.4537937937938,1270547.2098920213,1270547.20922195
953.5548848848849,1272903.6191232435,1272903.6184543343
954.655975975976,1275261.8156264478,1275261.8149586977
955.7570670670672,1277621.7990420726,1277621.7983754782
956.8581581581582,1279983.569011395,1279983.5683459528
957.9592492492493,1282347.1251765287,1282347.1245122356
959.0603403403404,1284712.467180421,1284712.4665172738
960.1614314314314,1287079.5946668498,1287079.5940048457
961.2625225225225,1289448.507280422,1289448.506619557
962.3636136136137,1291819.2046665691,1291819.2040068407
963.4647047047048,1294191.686471546,1294191.685812951
964.5657957957958,1296565.952342428,1296565.951684963
965.6668868868869,1298942.001927108,1298942.00127077
966.767977977978,1301319.8348742942,1301319.83421908
967.8690690690692,1303699.4508335057,1303699.4501794123
968.9701601601602,1306080.8494550725,1306080.848802097
970.0712512512513,1308464.0303901325,1308464.029738271
971.1723423423424,1310848.9932906264,1310848.9926398767
972.2734334334335,1313235.7378092986,1313235.7371596573
973.3745245245245,1315624.2635996912,1315624.2629511552
974.4756156156157,1318014.5703161447,1318014.5696687112
975.5767067067068,1320406.6576137934,1320406.656967459
976.6777977977979,1322800.5251485626,1322800.5245033246
977.7788888888889,1325196.1725771676,1325196.171933023
978.87997997998,1327593.5995571113,1327593.5989140568
979.9810710710711,1329992.8057466792,1329992.8051047123
981.0821621621623,1332393.7908049396,1332393.7901640567
982.1832532532533,1334796.5543917394,1334796.5537519376
983.2843443443444,1337201.096167703,1337201.0955289798
984.3854354354355,1339607.4157942287,1339607.4151565807
985.4865265265266,1342015.5129334866,1342015.5122969116
986.5876176176176,1344425.3872484167,1344425.3866129112
987.6887087087088,1346837.0384027257,1346837.0377682871
988.7897997997999,1349250.4660608852,1349250.4654275107
989.8908908908909,1351665.6698881288,1351665.6692558147
990.991981981982,1354082.649550449,1354082.6489191935
992.0930730730731,1356501.404714598,1356501.4040843975
993.1941641641642,1358921.9350480803,1358921.934418932
994.2952552552553,1361344.2402191549,1361344.239591056
995.3963463463464,1363768.3198968302,1363768.3192697784
996.4974374374375,1366194.1737508632,1366194.1731248552
997.5985285285286,1368621.8014517557,1368621.8008267886
998.6996196196196,1371051.202670753,1371051.2020468244
999.8007107107107,1373482.3770798424,1373482.3764569492
1000.9018018018019,1375915.324351748,1375915.3237298878
1002.002892892893,1378350.0441599318,1378350.0435391013
1003.103983983984,1380786.5361785884,1380786.5355587853
1004.2050750750751,1383224.8000826456,1383224.7994638672
1005.3061661661662,1385664.83554776,1385664.8349300027
1006.4072572572574,1388106.6422503146,1388106.6416335767
1007.5083483483484,1390550.2198674183,1390550.219251697
1008.6094394394395,1392995.568076903,1392995.567462195
1009.7105305305306,1395442.68655732,1395442.685943623
1010.8116216216217,1397891.5749879398,1397891.5743752506
1011.9127127127127,1400342.2330487473,1400342.2324370642
1013.0138038038039,1402794.6604204436,1402794.659809763
1014.114894894895,1405248.8567844394,1405248.8561747593
1015.215985985986,1407704.8218228556,1407704.821214173
1016.3170770770771,1410162.5552185203,1410162.5546108328
1017.4181681681682,1412622.0566549662,1412622.056048271
1018.5192592592593,1415083.3258164297,1415083.325210724
1019.6203503503503,1417546.3623878465,1417546.361783128
1020.7214414414415,1420011.1660548523,1420011.1654511183
1021.8225325325326,1422477.7365037785,1422477.7359010265
1022.9236236236237,1424946.0734216508,1424946.0728198779
1024.0247147147147,1427416.1764961865,1427416.1758953906
1025.1258058058058,1429888.0454157947,1429888.0448159731
1026.226896896897,1432361.6798695703,1432361.6792707203
1027.327987987988,1434837.0795472956,1434837.0789494147
1028.4290790790792,1437314.2441394355,1437314.2435425213
1029.5301701701703,1439793.173337137,1439793.172741187
1030.6312612612612,1442273.8668322265,1442273.866237238
1031.7323523523523,1444756.3243172092,1444756.3237231798
1032.8334434434435,1447240.545485264,1447240.544892191
1033.9345345345346,1449726.5300302436,1449726.5294381247
1035.0356256256257,1452214.2776466724,1452214.2770555054
1036.1367167167168,1454703.7880297445,1454703.7874395265
1037.237807807808,1457195.0608753203,1457195.060286049
1038.338898898899,1459688.095879926,1459688.0952915992
1039.43998998999,1462182.8927407512,1462182.892153366
1040.541081081081,1464679.4511556467,1464679.4505692008
1041.6421721721722,1467177.7708231227,1467177.770237614
1042.7432632632633,1469677.8514423463,1469677.8508577717
1043.8443543543544,1472179.6927131398,1472179.6921294976
1044.9454454454456,1474683.2943359795,1474683.293753267
1046.0465365365367,1477188.6560119928,1477188.6554302075
1047.1476276276276,1479695.777442955,1479695.776862095
1048.2487187187187,1482204.6583312924,1482204.657751355
1049.3498098098098,1484715.298380074,1484715.2978010566
1050.450900900901,1487227.6972930126,1487227.6967149132
1051.551991991992,1489741.8547744635,1489741.8541972798
1052.6530830830832,1492257.7705294215,1492257.7699531508
1053.7541741741743,1494775.444263519,1494775.443688159
1054.8552652652654,1497294.8756830248,1497294.8751085736
1055.9563563563563,1499816.0644948406,1499816.0639212956
1057.0574474474474,1502339.0104065025,1502339.0098338614
1058.1585385385386,1504863.7131261749,1504863.7125544355
1059.2596296296297,1507390.1723626512,1507390.1717918112
1060.3607207207208,1509918.3878253514,1509918.3872554083
1061.461811811812,1512448.35922432,1512448.3586552716
1062.562902902903,1514980.0862702248,1514980.085702069
1063.6639939939942,1517513.5686743536,1517513.5681070886
1064.765085085085,1520048.8061486147,1520048.8055822372
1065.8661761761762,1522585.798405533,1522585.7978400413
1066.9672672672673,1525124.5451582486,1525124.5445936406
1068.0683583583584,1527665.0461205158,1527665.0455567895
1069.1694494494495,1530207.3010067008,1530207.3004438533
1070.2705405405407,1532751.3095317793,1532751.3089698087
1071.3716316316318,1535297.071411336,1535297.07085024
1072.4727227227227,1537844.5863615607,1537844.5858013374
1073.5738138138138,1540393.8540992504,1540393.8535398974
1074.674904904905,1542944.8743418027,1542944.873783318
1075.775995995996,1545497.6468072175,1545497.6462495988
1076.8770870870871,1548052.171214094,1548052.1706573388
1077.9781781781783,1550608.447281628,1550608.4467257347
1079.0792692692694,1553166.474729613,1553166.4741745794
1080.1803603603605,1555726.2532784352,1555726.252724259
1081.2814514514514,1558287.7826490735,1558287.7820957527
1082.3825425425425,1560851.062563099,1560851.0620106312
1083.4836336336336,1563416.0927426694,1563416.0921910526
1084.5847247247248,1565982.872910531,1565982.8723597631
1085.6858158158159,1568551.402790016,1568551.4022400947
1086.786906906907,1571121.6821050388,1571121.6815559624
1087.8879979979981,1573693.7105800982,1573693.710031864
1088.9890890890892,1576267.4879402714,1576267.487392878
1090.0901801801801,1578843.0139112154,1578843.0133646603
1091.1912712712713,1581420.2882191648,1581420.2876734461
1092.2923623623624,1583999.3105909287,1583999.3100460442
1093.3934534534535,1586580.0807538903,1586580.080209838
1094.4945445445446,1589162.5984360047,1589162.597892783
1095.5956356356357,1591746.8633657983,1591746.8628234046
1096.6967267267269,1594332.875272365,1594332.8747307975
1097.797817817818,1596920.6338853673,1596920.6333446237
1098.8989089089089,1599510.1389350311,1599510.1383951101
1100.0,1602101.39015215,1602101.3896130489
